DateTime,B50D0013-001,B49G0162-001,B50A0232-001,B44D0555-001,B50E0200-001,B50A0234-001,B50E0379-001,B43H0257-001,B50G0045-001,B44G0066-001,B44H0174-001,B50D0066-001,B49D0095-001,B43G0389-001,B49G0229-001,B50C0078-001,B50E0326-001,B49H0007-001,B44C0113-001,B49G0959-001,B50E0201-001,B50D0004-001,B49F1427-001,B43G0110-001,B44G0514-001,B50B0581-001,B43H0261-001,B44A0480-001,B44G0563-001,B50G0044-001,B43H0063-001,B43H0046-001,B49G0165-001,B44G0310-001,B49F0434-001,B50G0093-001,B49G0166-001,B44G0449-001,B44G0058-001,B43H0256-001,B44D0720-001,B44G0311-001,B50B1279-001,B49G0147-001,B50C0079-001,B50B0582-001,B44G0515-001,B49G0228-001,B49B0610-001,B43G0390-001,B50B0493-001,B43G1173-001,B49D0061-001,B50C0029-001,B44C0214-001,B50C0028-001,B44G0499-001,B49G0138-001,B44C0212-001,B49G0451-001,B43D0017-001,B49E0300-001,B50B0215-001,B49G0098-001,B50A0149-001,B49G0161-001,B50A0233-001,B44E0224-001,B50G0046-001
2011-03-28,14.633,,5.004,,,5.137,,-1.479,20.531,3.931,,13.893,,-0.807,6.05,6.398,,12.241,-0.984,,,,,,-0.228,,,-1.262,-0.285,22.663,,,,-0.836,,,7.232,,6.877,-0.192,-1.772,0.504,5.137,,9.589,2.805,0.03,10.773,,-0.425,,-1.305,0.198,9.012,0.868,10.4,,,-0.503,9.998,0.32,-0.671,,,7.627,,9.788,-0.128,16.871
2011-03-29,14.614,,4.999,-1.73,,5.127,,-1.484,20.522,3.911,,13.887,,-0.795,,6.396,8.19,12.232,-0.98,,15.36,14.79,4.52,,-0.234,,-1.42,-1.26,-0.288,22.652,,-0.44,,-0.838,,21.87,7.233,,6.873,-0.194,-1.77,0.506,5.128,8.5,9.563,2.799,0.025,10.772,,-0.425,13.24,-1.309,0.19,8.999,0.86,10.398,,1.52,-0.507,9.983,0.316,-0.679,,,7.613,15.43,9.774,-0.134,16.863
2011-03-30,14.64,,5.009,-1.72,,5.151,,-1.469,20.59,3.907,,13.922,,-0.797,,6.391,8.2,12.227,-0.975,,15.37,14.81,4.53,,-0.214,,-1.42,-1.255,-0.284,22.646,,-0.42,,-0.837,,21.87,7.235,,6.869,-0.183,-1.75,0.516,5.132,8.51,9.538,2.791,0.045,10.771,,-0.42,13.33,-1.301,0.19,8.989,0.868,10.408,,1.52,-0.505,9.999,0.326,-0.681,,,7.63,15.43,9.781,-0.129,16.87
2011-03-31,14.63,,5.0,,,5.132,10.02,-1.475,20.566,3.885,,13.937,,-0.823,,6.381,8.17,12.222,-1.03,,15.34,14.771,4.51,,-0.222,,-1.44,-1.288,-0.278,22.639,,-0.44,,-0.844,,21.85,7.196,,6.849,-0.216,-1.75,0.511,5.114,8.42,9.492,2.78,0.037,10.759,1.091,-0.442,13.32,-1.32,0.17,8.957,0.843,10.398,,1.51,-0.506,9.983,0.304,-0.711,,,7.614,,9.761,-0.133,16.845
2011-04-01,14.667,,5.015,,,5.128,10.04,-1.466,20.593,3.893,,13.938,,-0.802,,6.392,8.2,12.238,-0.992,,15.35,14.785,4.53,0.142,-0.21,,-1.42,-1.256,-0.261,22.659,,-0.44,,-0.834,,21.87,7.203,,6.865,-0.191,-1.76,0.527,5.132,8.51,9.499,2.789,0.046,10.785,1.124,-0.431,13.33,-1.306,0.19,8.993,0.883,10.433,,1.53,-0.508,10.006,0.327,-0.662,,,7.62,,9.799,-0.101,16.868
2011-04-02,14.639,,5.005,-1.72,,5.146,10.02,-1.487,20.58,3.88,,13.939,,-0.812,,6.391,8.18,12.219,-1.003,,15.35,14.788,4.5,0.149,-0.207,,-1.44,-1.269,-0.258,22.67,,-0.43,,-0.843,,21.86,7.202,,6.849,-0.2,,0.527,5.12,8.48,9.487,2.778,0.051,10.768,1.117,-0.436,13.34,-1.317,0.17,8.96,0.851,10.41,,1.52,-0.51,9.97,0.316,-0.698,,,7.602,,9.772,-0.11,16.859
2011-04-03,14.608,,4.992,-1.73,,5.108,10.01,-1.499,20.531,3.859,,13.94,,-0.837,,6.378,8.15,12.203,-1.046,,15.32,14.771,4.48,0.146,-0.225,,-1.45,-1.293,-0.259,22.659,,-0.44,,-0.85,,21.85,7.17,,6.835,-0.23,-1.76,0.512,5.095,8.41,9.473,2.769,0.04,10.756,1.087,-0.453,13.27,-1.332,0.15,8.931,0.824,10.383,,1.51,-0.514,9.944,0.295,-0.729,,,7.571,,9.735,-0.122,16.832
2011-04-04,14.599,,4.991,-1.68,,5.09,10.01,-1.505,20.521,3.854,,13.93,,-0.831,,6.308,8.16,12.194,-1.055,9.61,15.31,14.76,4.48,0.143,-0.231,,-1.44,-1.291,-0.26,22.644,,-0.52,,-0.848,,21.85,7.139,,6.83,-0.234,-1.77,0.499,5.091,8.4,9.476,2.766,0.035,10.76,1.094,-0.46,13.24,-1.336,0.15,8.938,0.836,10.381,,1.51,-0.518,9.935,0.293,-0.721,,,7.558,,9.731,-0.122,16.822
2011-04-05,14.576,,4.985,,,5.072,10.0,-1.512,20.5,3.84,,13.923,,-0.852,,6.359,8.15,12.18,-1.078,9.6,15.3,14.746,4.46,0.132,-0.241,,-1.45,-1.304,-0.265,22.626,,-0.51,,-0.852,,21.84,7.112,,6.819,-0.247,-1.77,0.484,5.078,8.36,9.485,2.758,0.031,10.754,1.097,-0.472,13.23,-1.345,0.14,8.914,0.822,10.363,,1.5,-0.522,9.919,0.282,-0.737,,,7.543,15.36,9.711,-0.139,16.806
2011-04-06,14.564,,4.986,,,5.06,10.0,-1.52,20.498,3.838,,13.907,,-0.86,,6.362,,12.175,-1.075,9.6,15.29,14.737,4.45,0.138,-0.245,,-1.44,-1.294,-0.266,22.619,,-0.49,,-0.855,,,7.103,,6.816,-0.243,-1.78,0.494,5.074,8.38,9.482,2.754,0.034,10.758,1.1,-0.473,13.21,-1.351,0.14,8.911,0.824,10.363,,,-0.527,9.913,0.282,-0.737,,,7.531,15.35,9.706,-0.133,16.804
2011-04-07,14.551,,4.985,-1.71,,5.078,9.99,-1.527,20.497,,,13.891,,-0.864,,6.361,,12.169,-1.077,9.61,15.28,14.722,4.45,0.148,-0.229,,-1.44,-1.289,-0.268,22.61,,-0.48,,-0.853,,,7.086,,6.813,-0.243,-1.79,0.496,5.072,8.39,9.456,2.751,0.024,10.76,1.109,-0.478,13.2,-1.353,0.13,8.911,0.833,10.364,,,-0.532,9.905,0.279,-0.732,,,7.521,15.35,9.702,-0.133,16.793
2011-04-08,14.53,,4.975,-1.65,,5.047,9.99,-1.535,20.485,3.838,,13.876,,-0.875,,6.351,8.15,12.16,-1.081,,15.27,14.706,4.43,0.152,-0.199,,-1.45,-1.288,-0.274,22.601,,,,-0.853,,,7.074,,6.805,-0.249,-1.79,0.498,5.063,8.38,9.433,2.742,0.027,10.761,1.096,-0.484,13.17,-1.36,0.12,8.897,0.822,10.349,,,-0.536,9.893,0.271,-0.74,,,7.505,15.34,9.683,-0.139,16.779
2011-04-09,14.516,,4.975,-1.67,,5.033,9.98,-1.544,20.479,3.841,,13.864,,-0.879,,6.357,8.14,12.15,-1.076,9.61,15.26,14.694,,0.126,-0.185,,-1.43,-1.281,-0.273,22.59,,-0.48,,-0.854,,,7.071,,6.801,-0.249,-1.8,0.497,5.045,8.4,9.42,2.736,0.026,10.763,1.101,-0.484,13.16,-1.37,0.12,8.885,0.82,10.341,,1.5,-0.541,9.883,0.265,-0.743,,,7.491,,9.674,-0.147,16.772
2011-04-10,14.511,,4.979,-1.68,,5.024,9.98,-1.553,20.488,3.85,,13.852,,-0.867,,6.354,8.16,12.146,-1.053,,15.26,14.687,4.43,0.108,-0.19,,-1.43,-1.266,-0.272,22.584,,-0.47,,-0.85,,21.84,7.076,,6.803,-0.242,-1.79,0.509,5.054,8.44,9.412,2.734,0.029,10.77,1.107,-0.476,13.15,-1.373,0.11,8.884,0.831,10.346,,1.51,-0.546,9.879,0.264,-0.737,,,7.483,,9.676,-0.152,16.775
2011-04-11,14.463,,4.961,-1.68,,5.029,9.97,-1.569,20.458,3.834,,13.858,,-0.893,,6.343,8.13,12.126,-1.084,9.6,15.25,14.665,4.4,0.11,-0.193,,-1.44,-1.282,-0.278,22.566,,-0.47,,-0.859,,21.83,7.053,,6.787,-0.263,-1.78,0.505,5.03,8.38,9.386,2.735,0.033,10.751,1.081,-0.489,13.14,-1.384,0.09,8.839,0.797,10.307,,1.49,-0.548,9.85,0.244,-0.775,,,7.459,15.3,9.631,-0.171,16.746
2011-04-12,14.468,,4.968,-1.69,,5.004,9.98,-1.573,20.469,3.841,,13.862,,-0.885,,6.345,8.15,12.125,-1.075,9.62,15.24,14.641,4.41,0.125,-0.188,,,-1.263,-0.274,22.56,,-0.48,,-0.854,,,7.041,,6.787,-0.26,-1.79,0.513,5.039,8.42,9.39,2.726,0.026,10.765,1.093,-0.489,13.13,-1.391,0.11,8.858,0.82,10.33,,1.5,-0.552,9.853,0.246,-0.748,,,7.457,15.3,9.646,-0.157,16.747
2011-04-13,14.455,,4.966,-1.68,,4.994,9.97,-1.582,20.46,3.837,,13.851,,-0.883,,6.342,8.14,12.116,-1.063,9.62,15.24,14.646,4.4,0.108,-0.189,,-1.44,-1.255,-0.277,22.55,,-0.47,,-0.855,,,7.053,,6.782,-0.255,-1.78,0.509,5.029,8.44,9.373,2.724,0.022,10.766,1.091,-0.484,13.1,-1.397,0.11,8.838,0.81,10.318,,1.5,-0.556,9.842,0.267,-0.753,,,7.442,,9.633,-0.164,16.741
2011-04-14,14.43,,4.959,,,4.986,9.97,-1.594,20.445,3.832,,13.849,,-0.896,,6.334,8.13,12.105,-1.073,9.61,15.23,14.631,4.38,0.102,-0.199,,-1.42,-1.262,-0.279,22.537,,-0.48,,-0.858,,21.83,7.047,,6.774,-0.266,,0.506,5.02,8.43,9.342,2.716,0.016,10.762,1.087,-0.486,13.09,-1.411,0.1,8.82,0.795,10.305,,1.49,-0.56,9.827,0.264,-0.769,,,7.427,,9.61,-0.178,16.725
2011-04-15,14.409,,4.954,,,4.981,9.96,-1.61,20.435,3.829,,13.838,,-0.905,,6.325,8.12,12.095,-1.082,9.6,15.22,14.615,4.36,0.086,-0.215,,-1.43,-1.266,-0.285,22.525,,,,-0.86,,21.82,7.029,,6.767,-0.275,,0.499,5.012,8.41,9.297,2.699,0.017,10.759,1.077,-0.494,13.07,-1.423,0.09,8.804,0.787,10.295,,,-0.564,9.812,0.254,-0.778,,,7.412,,9.594,-0.187,16.671
2011-04-16,14.381,,4.95,,,4.973,9.95,-1.628,20.423,3.828,,13.827,,-0.912,,6.329,8.12,12.086,-1.096,9.6,15.21,14.59,,0.079,-0.205,,-1.43,-1.273,-0.285,22.515,,,,-0.862,,21.81,6.998,,6.759,-0.289,-1.78,0.499,5.003,8.39,9.237,2.693,0.015,10.755,1.073,-0.504,13.05,-1.438,0.08,8.789,0.777,10.286,,,-0.569,9.799,0.242,-0.788,,,7.397,,9.576,-0.197,16.637
2011-04-17,14.388,,4.957,,,4.964,9.96,-1.641,20.437,3.84,,13.814,,-0.901,,6.331,8.13,12.086,-1.073,9.61,15.21,14.584,4.36,0.093,-0.197,,-1.39,-1.254,-0.279,22.511,,,,-0.856,,21.82,7.002,,6.761,-0.278,-1.79,0.504,5.009,8.44,9.237,2.692,0.018,10.769,1.085,-0.499,13.05,-1.446,0.08,8.796,0.794,10.302,,,-0.573,9.802,0.244,-0.769,,,7.393,15.25,9.587,-0.189,16.639
2011-04-18,14.371,,4.951,,,4.955,9.95,-1.672,20.428,3.843,,13.798,,-0.855,,6.324,8.13,12.076,-1.048,9.59,15.17,14.583,4.34,0.096,-0.187,,-1.35,-1.347,-0.283,22.502,,,,-0.858,,21.82,7.004,,6.756,-0.272,-1.79,0.497,4.997,8.47,9.161,2.692,0.011,10.765,1.092,-0.495,13.03,-1.464,0.1,8.779,0.781,10.287,,,-0.579,9.784,0.242,-0.78,,,7.376,15.24,9.574,-0.191,16.657
2011-04-19,14.344,,4.944,,,4.938,9.94,-1.709,20.414,3.839,,13.779,,-0.848,,6.313,8.12,12.068,-1.052,9.57,15.15,14.565,4.32,0.093,-0.189,,-1.37,-1.303,-0.281,22.492,,,,-0.861,,21.8,6.979,,6.75,-0.287,-1.8,0.493,4.986,8.45,9.117,2.68,0.009,10.763,1.082,-0.509,13.02,-1.488,0.12,8.757,0.77,10.275,,1.49,-0.585,9.768,0.236,-0.803,,,7.358,,9.55,-0.202,16.623
2011-04-20,14.331,,5.0,-1.687,,4.927,,-1.742,20.408,3.829,,13.763,,-0.841,,6.346,8.11,12.062,-1.05,9.56,15.13,14.55,4.32,0.097,-0.195,,-1.37,-1.254,-0.282,22.484,,-0.48,,-0.862,,21.8,6.953,,6.745,-0.293,-1.81,0.491,4.979,8.45,9.074,2.671,0.01,10.769,1.079,-0.51,13.0,-1.509,,8.745,0.765,10.271,,1.48,-0.59,9.756,0.248,-0.808,,,7.345,,9.536,-0.208,16.554
2011-04-21,14.329,,4.998,-1.659,,4.922,9.94,-1.78,20.408,3.83,,13.75,,-0.847,,6.324,8.12,12.055,-1.031,9.57,15.11,14.525,4.31,0.105,-0.199,,-1.36,-1.234,-0.281,22.485,,-0.47,15.916,-0.859,,21.79,6.957,,6.743,-0.289,-1.82,0.487,4.974,8.47,9.043,2.665,0.004,10.772,1.082,-0.509,12.99,-1.533,0.12,8.738,0.765,10.271,,,-0.595,9.744,0.245,-0.8,,,7.333,,9.53,-0.209,16.547
2011-04-22,14.305,,4.995,-1.638,,4.916,9.93,-1.826,20.397,3.812,,13.785,,-0.846,,6.315,8.1,12.043,-1.044,9.55,15.07,14.507,4.3,0.093,-0.224,,-1.36,-1.241,-0.289,22.473,,-0.48,15.903,-0.865,,21.78,6.914,,6.734,-0.305,-1.82,0.488,4.959,8.44,8.99,2.646,-0.001,10.764,1.066,-0.526,12.96,-1.565,0.1,8.709,0.742,10.245,,1.48,-0.601,9.72,0.225,-0.821,4.13,,7.314,,9.496,-0.22,16.471
2011-04-23,14.275,,4.984,-1.673,,4.903,9.92,-1.854,20.38,3.803,,13.789,,-0.867,,6.25,8.09,12.033,-1.073,9.54,15.03,14.471,4.23,0.078,-0.213,,-1.38,-1.415,-0.294,22.46,,-0.48,15.889,-0.864,,21.76,6.836,,6.725,-0.329,-1.83,0.477,4.943,8.38,8.943,2.639,-0.005,10.753,1.05,-0.542,12.94,-1.598,0.09,8.687,0.721,10.227,,1.47,-0.608,9.693,0.215,-0.842,4.118,,7.293,,9.461,-0.252,16.342
2011-04-24,14.25,,4.975,-1.656,,4.896,9.91,-1.9,20.374,3.797,,13.759,,-0.867,,6.279,8.08,12.023,-1.095,9.52,14.99,14.44,4.27,0.069,-0.212,,-1.38,-1.284,-0.296,22.448,,-0.5,15.878,-0.86,,21.75,6.747,,6.717,-0.349,-1.85,0.481,4.934,8.35,8.916,2.626,,10.75,1.046,-0.555,12.92,-1.629,0.07,8.677,0.717,10.222,,1.46,-0.615,9.673,0.21,-0.852,4.114,,7.276,,9.438,-0.272,16.317
2011-04-25,14.228,,4.976,-1.643,,4.891,,-1.922,20.373,3.792,,13.72,,-0.866,,6.297,,12.014,-1.103,9.51,14.97,14.416,4.25,0.06,-0.212,,-1.37,-1.272,-0.3,22.439,,-0.5,15.867,-0.857,,21.74,6.752,,6.711,-0.359,-1.86,0.479,4.926,8.33,8.907,2.617,,10.747,1.039,-0.562,12.9,-1.658,0.07,8.666,0.711,10.215,,,-0.621,9.651,0.208,-0.861,4.106,,7.261,,9.421,-0.29,16.286
2011-04-26,14.218,,4.974,-1.672,,4.884,,-1.92,20.367,3.789,,13.693,,-0.869,,6.303,8.08,12.007,-1.101,9.52,14.93,14.414,,0.053,-0.207,,-1.39,-1.366,-0.299,22.43,,-0.51,15.86,-0.851,,21.74,6.745,,6.705,-0.365,-1.86,0.481,4.911,8.34,8.838,2.611,-0.005,10.747,1.039,-0.567,12.89,-1.682,0.08,8.65,0.71,10.212,,1.46,-0.628,9.633,0.206,-0.864,4.099,,7.248,,9.407,-0.309,16.34
2011-04-27,14.225,,4.981,-1.652,,4.886,,-1.871,20.378,3.79,,13.699,,-0.86,,6.292,8.1,12.002,-1.077,9.53,14.91,14.415,4.25,0.06,-0.193,,-1.37,-1.25,-0.289,22.425,,-0.5,15.857,-0.843,,21.73,6.753,,6.704,-0.354,-1.81,0.487,4.917,8.38,8.818,2.608,0.002,10.754,1.057,-0.557,12.89,-1.692,0.11,8.649,0.718,10.22,,1.47,-0.631,9.626,0.212,-0.855,4.117,,7.241,,9.408,-0.316,16.368
2011-04-28,14.224,,4.981,-1.67,,4.888,9.91,-1.847,20.368,3.793,,13.764,,-0.851,,6.293,,11.997,-1.065,9.51,14.89,14.41,4.24,0.074,-0.191,,-1.38,-1.235,-0.287,22.417,,-0.49,15.85,-0.84,,,6.765,,6.701,-0.348,-1.82,0.49,4.916,8.41,8.863,2.601,0.008,10.756,1.045,-0.553,12.87,-1.697,0.12,8.64,0.719,10.216,,,-0.633,9.614,0.209,-0.859,4.125,,7.23,,9.395,-0.314,16.296
2011-04-29,14.223,,4.985,-1.656,,4.894,9.9,-1.926,20.442,3.79,,13.838,,-0.872,,6.311,8.1,11.991,-1.065,9.5,14.87,14.413,4.22,0.08,-0.196,,-1.37,-1.23,-0.288,22.418,,-0.5,15.84,-0.843,,21.73,6.776,,6.693,-0.363,-1.81,0.488,4.91,8.42,8.906,2.597,0.007,10.753,1.043,-0.557,12.88,-1.721,0.1,8.623,0.705,10.217,,,-0.638,9.594,0.196,-0.869,4.134,,7.219,,9.391,-0.331,16.304
2011-04-30,14.204,,4.98,-1.653,,4.877,9.89,-1.973,20.403,3.776,,13.851,,-0.886,,6.296,8.08,11.98,-1.078,9.48,,14.405,4.22,0.068,-0.212,,-1.38,-1.237,-0.293,22.41,,,15.827,-0.85,,21.71,6.77,,6.662,-0.389,-1.85,0.473,4.894,8.4,8.941,2.591,-0.003,10.746,1.024,-0.564,12.85,-1.745,0.07,8.601,0.684,10.201,,1.47,-0.645,9.568,0.174,-0.885,4.111,,7.201,15.11,9.362,-0.355,16.331
2011-05-01,14.198,,4.978,-1.658,,4.864,9.88,-1.992,20.382,3.78,,13.815,,-0.892,,6.3,8.08,11.973,-1.083,9.47,14.87,14.398,4.2,0.053,-0.216,,-1.38,-1.239,-0.296,22.403,,-0.5,15.816,-0.852,,21.7,6.761,,6.634,-0.408,-1.89,0.474,4.886,8.38,8.912,2.581,-0.006,10.746,1.022,-0.57,12.83,-1.767,0.07,8.595,0.681,10.197,,1.46,-0.652,9.548,0.164,-0.893,4.104,,7.188,15.1,9.347,-0.375,16.351
2011-05-02,14.155,,4.966,-1.682,,4.915,9.87,-2.027,20.348,3.761,,13.769,,-0.909,,6.281,8.06,11.961,-1.111,9.45,14.86,14.377,4.18,0.021,-0.226,,-1.37,-1.387,-0.312,22.391,,-0.51,15.803,-0.861,,21.68,6.735,,6.602,-0.442,-1.91,0.46,4.867,8.31,8.873,2.571,-0.016,10.731,1.003,-0.587,12.8,-1.789,0.06,8.561,0.654,10.166,,1.45,-0.66,9.518,0.143,-0.917,4.086,,7.167,,9.306,-0.402,16.322
2011-05-03,14.123,,4.956,-1.66,,4.866,9.86,-2.031,20.333,3.756,,13.723,,-0.906,,6.261,8.05,11.953,-1.129,9.43,14.84,14.352,4.16,0.004,-0.206,,-1.35,-1.447,-0.308,22.379,,-0.53,15.791,-0.865,,21.67,6.709,,6.582,-0.468,-1.88,0.461,4.857,8.25,8.779,2.553,-0.023,10.725,0.989,-0.604,12.79,-1.808,0.06,8.54,0.645,10.157,,1.44,-0.668,9.499,0.13,-0.929,4.076,,7.152,,9.284,-0.422,16.318
2011-05-04,14.115,,4.98,-1.649,18.154,4.841,9.85,-2.056,20.329,3.752,,13.692,,-0.917,,6.297,,11.948,-1.13,9.41,14.8,14.329,4.14,0.005,-0.202,,-1.36,-1.446,-0.308,22.371,,-0.54,15.783,-0.868,,21.67,6.682,,6.554,-0.478,-1.86,0.469,4.851,8.24,8.768,2.538,-0.016,10.727,0.999,-0.623,12.77,-1.824,0.05,8.535,0.647,10.157,,1.43,-0.674,9.485,0.133,-0.93,4.076,,7.14,,9.276,-0.425,16.3
2011-05-05,14.091,,5.014,-1.645,18.155,4.827,,-2.087,20.326,3.752,,13.666,,-0.922,5.855,6.291,,11.942,-1.108,9.4,14.77,14.322,4.15,0.009,-0.2,,-1.34,-1.374,-0.312,22.363,,,15.774,-0.872,,21.66,6.643,,6.534,-0.473,-1.86,0.469,4.847,8.26,8.703,2.53,-0.023,10.729,0.999,-0.62,12.76,-1.842,0.05,8.522,0.647,10.152,,,-0.681,9.468,0.13,-0.933,4.093,,7.128,15.05,9.27,-0.421,16.227
2011-05-06,14.066,,5.006,-1.65,18.14,4.818,9.85,-2.121,20.318,3.747,,13.64,,-0.932,5.848,6.28,8.05,11.937,-1.096,9.39,14.73,14.313,4.13,0.01,-0.215,,-1.34,-1.27,-0.313,22.355,,-0.54,15.764,-0.88,,21.65,6.632,,6.515,-0.481,-1.87,0.464,4.836,8.27,8.638,2.521,-0.023,10.729,0.987,-0.625,12.74,-1.861,0.04,8.501,0.637,10.138,,1.43,-0.689,9.447,0.119,-0.947,4.083,,7.112,15.04,9.252,-0.425,16.119
2011-05-07,14.035,,4.999,-1.643,18.111,4.801,9.84,-2.166,20.304,3.738,,13.611,,-0.947,5.843,6.274,8.03,11.925,-1.104,9.37,14.71,14.293,4.11,0.009,-0.235,,-1.35,-1.27,-0.318,22.344,,-0.55,15.748,-0.891,,21.64,6.6,,6.494,-0.509,-1.91,0.449,4.82,8.22,8.56,2.512,-0.028,10.716,0.953,-0.636,12.72,-1.883,0.01,8.469,0.613,10.112,,1.42,-0.698,9.418,0.101,-0.973,4.066,,7.093,15.03,9.219,-0.444,16.04
2011-05-08,14.008,,4.993,-1.64,18.081,4.795,9.83,-2.14,20.289,3.732,,13.583,,-0.904,5.836,6.267,8.02,11.918,-1.137,9.35,14.68,14.261,4.1,-0.012,-0.228,,-1.37,-1.283,-0.316,22.332,,-0.56,15.736,-0.888,,21.62,6.555,,6.474,-0.54,-1.83,0.458,4.809,8.16,8.502,2.506,-0.024,10.706,0.971,-0.653,12.7,-1.898,0.01,8.445,0.599,10.095,,1.43,-0.702,9.398,0.096,-0.996,4.054,,7.077,,9.188,-0.468,16.008
2011-05-09,13.993,,4.998,-1.64,18.069,4.798,9.83,-2.137,20.286,3.733,,13.582,,-0.892,5.829,6.267,,11.914,-1.147,9.35,14.65,14.222,4.1,-0.001,-0.205,,-1.35,-1.278,-0.313,22.323,,-0.57,15.726,-0.886,,21.61,6.488,,6.454,-0.547,-1.8,0.472,4.809,8.14,8.445,2.494,-0.024,10.703,0.977,-0.663,12.69,-1.911,0.02,8.442,0.607,10.094,,1.43,-0.702,9.385,0.094,-1.001,4.058,,7.069,,9.178,-0.475,15.956
2011-05-10,13.994,,5.003,-1.63,18.072,4.8,9.82,-2.194,20.285,3.736,7.427,13.557,,-0.939,5.83,6.261,,11.909,-1.136,9.34,14.61,14.203,4.09,-0.002,-0.21,,,-1.262,-0.313,22.316,,-0.58,15.718,-0.893,,21.6,6.44,,6.439,-0.56,-1.8,0.464,4.804,8.16,8.433,2.485,-0.032,10.704,0.974,-0.672,12.69,-1.925,0.01,8.439,0.614,10.097,,1.44,-0.705,9.37,0.08,-1.002,4.061,,7.06,,9.172,-0.48,15.929
2011-05-11,13.993,,5.001,-1.628,18.074,4.795,9.82,-2.191,20.282,3.729,7.419,13.519,,-0.891,5.827,6.261,8.02,11.903,-1.112,9.34,14.58,14.189,4.09,0.018,-0.205,,-1.35,-1.247,-0.314,22.31,,-0.57,15.71,-0.892,,21.59,6.416,,6.429,-0.529,-1.81,0.465,4.801,8.2,8.454,2.482,-0.027,10.703,0.977,-0.682,12.68,-1.937,0.02,8.432,0.614,10.097,,1.43,-0.71,9.356,0.075,-1.001,4.061,,7.052,14.99,9.169,-0.481,15.924
2011-05-12,13.957,,4.997,-1.631,18.047,4.785,9.81,-2.225,20.266,3.723,7.421,13.499,,-0.896,5.824,6.251,8.01,11.898,-1.134,9.33,14.53,14.163,4.07,0.016,-0.21,,-1.36,-1.253,-0.318,22.3,,,15.7,-0.898,,21.58,6.419,,6.41,-0.554,-1.82,0.459,4.788,8.16,8.458,2.463,-0.033,10.698,0.966,-0.705,12.67,-1.95,0.0,8.409,0.598,10.08,,1.43,-0.717,9.34,0.07,-1.014,4.059,,7.038,14.98,9.141,-0.505,15.913
2011-05-13,13.922,,4.996,-1.665,18.042,4.776,9.8,-2.239,20.261,3.719,7.416,13.486,,-0.88,5.817,6.264,8.01,11.889,-1.117,9.32,14.51,14.159,4.06,0.018,-0.216,,-1.36,-1.244,-0.32,22.293,,,15.69,-0.903,,21.57,6.439,,6.401,-0.544,-1.84,0.46,4.781,8.19,8.476,2.468,-0.028,10.694,0.968,-0.704,12.65,-1.962,0.0,8.39,0.593,10.074,,1.42,-0.723,9.324,0.067,-1.026,4.055,,7.026,,9.132,-0.51,15.867
2011-05-14,13.91,,4.989,-1.653,18.013,4.77,9.79,-2.247,20.243,3.717,7.403,13.512,,-0.906,5.81,6.25,7.99,11.879,-1.147,9.31,14.5,14.124,4.05,0.02,-0.209,,-1.37,-1.26,-0.32,22.282,,-0.57,15.679,-0.906,,21.55,6.428,,6.386,-0.575,-1.82,0.459,4.762,8.12,8.5,2.455,-0.029,10.682,0.951,-0.718,12.63,-1.975,-0.01,8.364,0.572,10.05,,1.42,-0.729,9.312,0.054,-1.052,4.038,,7.01,,9.101,-0.534,15.859
2011-05-15,13.921,,4.993,-1.638,18.016,4.769,,-2.229,20.241,3.718,7.4,13.566,,-0.888,5.809,6.256,8.0,11.875,-1.145,,14.51,14.127,4.04,0.021,-0.203,,,-1.253,-0.313,22.273,,-0.58,15.674,-0.9,,21.55,6.431,,6.374,-0.581,-1.79,0.465,4.763,8.13,8.59,2.449,-0.029,10.684,0.96,-0.735,12.63,-1.983,0.01,8.359,0.583,10.069,,1.43,-0.734,9.302,0.058,-1.05,4.044,,7.005,,9.095,-0.543,15.864
2011-05-16,13.921,,5.011,-1.623,18.004,4.776,,-2.218,20.239,3.72,7.397,13.625,,-0.871,5.802,6.261,,11.871,-1.138,9.31,14.51,14.13,4.03,0.025,-0.194,,-1.37,-1.244,-0.304,22.266,,-0.57,15.666,-0.902,,21.54,6.454,,6.362,-0.578,-1.78,0.47,4.763,8.15,8.635,2.443,-0.022,10.682,0.921,-0.741,12.62,-1.991,0.03,8.35,0.581,10.071,,,-0.737,9.294,0.057,-1.044,4.06,,6.997,,9.09,-0.536,15.854
2011-05-17,13.926,,5.056,-1.649,18.006,4.775,9.79,-2.24,20.239,3.718,7.39,13.643,,-0.888,5.801,6.297,8.0,11.867,-1.121,9.3,14.5,14.137,4.03,0.036,-0.194,,-1.39,-1.232,-0.301,22.26,,,15.66,-0.905,,21.53,6.445,,6.355,-0.579,,0.473,4.76,8.19,8.669,2.438,-0.024,10.684,0.955,-0.738,12.62,-2.0,0.02,8.346,0.587,10.072,,1.43,-0.742,9.284,0.047,-1.039,4.058,,6.988,,9.087,-0.533,15.865
2011-05-18,13.898,,5.046,-1.649,17.984,4.776,9.78,-2.228,20.223,3.711,7.378,13.612,,-0.881,5.795,6.186,,11.858,-1.133,9.29,14.49,14.127,4.02,0.032,-0.196,,,-1.242,-0.306,22.251,,,15.649,-0.906,,21.52,6.429,,6.349,-0.593,-1.78,0.462,4.746,8.17,8.66,2.441,-0.029,10.672,0.952,-0.748,12.6,-2.006,0.02,8.314,0.562,10.046,,1.42,-0.747,9.27,0.037,-1.058,4.035,,6.975,,9.067,-0.547,15.858
